budget,action,adventure,fantasy,science fiction,crime,drama,thriller,animation,family,western,comedy,romance,horror,mystery,history,war,music,documentary,foreign,tv movie,id,popularity,production_companies,production_countries,weekday,day,month,year,revenue,runtime,title,vote_average,vote_count,weighted_rating
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,296943,0.045648,0,1,5,31,10,2014,0,70,The Hadza:  Last of the First,0.0,0,7.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,118612,4.596157,2,1,1,27,8,2012,0,90,After,5.6,63,6.996480868212106
625000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138976,0.283059,0,0,4,16,5,2013,0,68,Treachery,4.8,5,6.999560087982404
700000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,323967,2.659006,0,1,5,13,3,2015,0,87,Walter,5.3,26,6.998233836809718
609000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3080,3.898498,1,1,5,06,9,1935,3202000,101,Top Hat,7.4,59,7.000941777405323
60000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2667,41.690578,2,1,3,14,7,1999,248000000,81,The Blair Witch Project,6.3,1055,6.97165611207062
600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,9459,3.409764,2,1,4,26,3,1970,34505110,225,Woodstock,7.1,66,7.00026330487513
600000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11598,10.861167,1,1,3,10,8,1977,0,83,The Kentucky Fried Movie,6.4,66,6.998420170749222
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26916,0.099902,0,0,2,31,10,2000,0,106,Mercy Streets,5.5,2,6.999880009599232
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,181940,0.006069,2,1,5,20,7,2007,0,103,Carousel of Revenge,0.0,0,7.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125263,0.069277,0,0,6,18,4,1998,0,90,Broken Vessels,6.0,2,6.999920006399488
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263503,0.350557,0,0,5,02,5,2014,0,0,Water & Power,3.0,1,6.999840006399745
522360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,324322,0.071349,3,1,2,13,10,2015,0,105,They Will Have to Kill Us First,5.0,1,6.999920003199873
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331493,0.012942,0,0,3,01,1,2014,0,0,Light from the Darkroom,0.0,0,7.0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,375950,2.651304,5,1,3,23,3,2016,0,102,The Country Doctor,6.0,63,6.997486334437219
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,278348,1.501688,0,1,5,08,8,2014,0,98,The Maid's Room,4.8,4,6.99964805631099
560000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,704,10.730056,3,1,1,06,7,1964,12299668,88,A Hard Day's Night,7.3,168,7.002002542911634
56000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70875,0.010909,0,0,5,29,7,2011,0,80,The Harvest (La Cosecha),0.0,0,7.0
550000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75986,0.001586,2,1,5,01,4,1983,0,98,Love Letters,4.6,4,6.999616061430172
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,385636,0.061248,2,1,4,17,9,2015,0,83,Juliet and Alfa Romeo,6.0,1,6.999960001599936
500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14438,6.093989,5,1,5,26,9,2008,33456317,122,Fireproof,7.0,100,7.0
550000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,211086,0.48088,1,2,4,21,11,2013,0,115,Faith Connections,4.2,3,6.999664040315163
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,23069,2.651418,0,1,4,17,10,1974,0,86,Benji,6.1,35,6.998741761533853
130000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,15.611857,1,1,5,06,8,2004,54667954,79,Open Water,5.4,315,6.980090855224176
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89857,1.292948,0,1,2,06,3,2012,0,87,High Road,5.8,22,6.998944928462953
500000,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30315,2.537032,1,1,3,24,8,1977,17000000,97,Kingdom of the Spiders,5.7,30,6.998441869756292
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14358,0.772668,0,1,5,13,5,2005,0,105,Mad Hot Ballroom,7.2,8,7.000063979526551
500000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2056,11.578545,2,1,7,26,1,2003,8679814,88,The Station Agent,7.4,210,7.003332011106704
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41144,0.05021,0,1,4,05,11,2009,0,120,To Save A Life,6.2,21,6.999328564006235
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35199,0.906096,0,0,1,26,6,2006,0,94,Wordplay,7.3,10,7.000119952019192
2053648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14271,2.778633,3,1,5,22,10,1999,500000,102,Beyond the Mat,7.8,17,7.000543630331374
0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,16653,0.920591,1,1,3,30,1,2002,0,102,The Singles Ward,7.5,4,7.000079987202048
46000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14757,1.447734,4,3,2,20,5,2003,0,83,Osama,6.3,32,6.99910514541387
500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84401,0.109579,0,0,5,24,2,2012,845188,93,Sholem Aleichem: Laughing In The Darkness,7.0,2,7.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,23655,1.09454,0,1,4,08,6,2000,0,86,Groove,5.6,6,6.999664080620651
0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,36825,0.082978,1,1,5,31,1,2003,0,101,The R.M.,4.8,4,6.99964805631099
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33430,0.619136,0,0,5,30,7,1999,0,111,Twin Falls Idaho,7.0,11,7.0
500000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12281,8.519202,1,1,4,15,1,2004,603943,90,Mean Creek,6.9,106,6.999577790169681
0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,125052,0.36447,3,1,2,21,1,1997,0,86,Hurricane Streets,4.8,4,6.99964805631099
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,96238,0.039077,0,0,5,12,7,2002,0,98,Never Again,4.0,3,6.999640043194817
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30246,0.665512,0,1,5,29,8,2003,0,95,Civil Brand,5.3,4,6.999728043513038
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7301,3.433625,1,0,3,16,11,2005,0,91,Lonesome Jim,6.4,26,6.999376648285783
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172533,17.378455,1,1,5,23,8,2013,343341,90,Drinking Buddies,6.0,356,6.985959930588421
500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,180383,0.425195,1,1,4,04,10,2012,0,88,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,7.1,17,7.000067953791421
2000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,39.756748,1,1,1,26,4,1954,271841,207,Seven Samurai,8.2,878,7.040714120102018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,84318,0.388401,0,0,5,28,9,2012,0,89,The Other Dream Team,6.9,7,6.999972007837805
500000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,45145,1.354816,4,3,7,18,8,1991,0,97,Johnny Suede,4.7,13,6.99880462159677
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13983,0.459625,0,1,7,21,1,2007,0,84,Finishing The Game,4.9,8,6.999328214971209
500000,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,45649,9.108949,8,2,5,09,7,2010,98017,85,Rubber,5.7,251,6.987077739495466
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19844,1.65426,0,1,1,01,1,2007,0,100,Kiss the Bride,4.2,11,6.9987685418415895
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21801,1.390909,0,1,2,01,1,2002,0,112,The Slaughter Rule,6.2,9,6.999712103642688
500000,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43933,26.406001,1,1,5,18,6,2010,4242978,94,Monsters,6.2,587,6.981646930081682
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,73511,0.218736,1,1,5,21,10,2005,0,91,The Californians,4.0,1,6.999880004799809
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43653,0.383442,0,0,1,01,1,2007,0,91,The Living Wake,5.0,1,6.999920003199873
500000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,139715,2.391847,1,1,5,27,4,2012,0,87,Detention of the Dead,4.5,34,6.9966046177199015
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45380,1.68502,0,2,7,01,1,2006,0,98,Crazy Stone,6.9,22,6.999912077371913
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,30867,0.607782,0,3,2,31,10,2006,0,95,Scott Walker: 30 Century Man,7.0,8,7.0
500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81220,0.046903,1,1,5,02,11,2001,0,87,Everything Put Together,5.0,2,6.999840012798976
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,253626,10.924273,3,1,4,09,4,2015,316472,104,Good Kill,5.9,208,6.990923516344018
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294550,0.021419,0,0,5,02,5,2014,0,96,The Outrageous Sophie Tucker,0.0,0,7.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,90369,14.142073,1,1,5,25,5,2012,0,103,Now Is Good,7.3,371,7.004386898427338
500000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,117942,1.600171,1,1,3,28,3,2012,0,104,Girls Gone Dead,3.5,14,6.998041096985688
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380097,0.0,0,0,,,,,0,0,America Is Still the Place,0.0,0,7.0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,322194,0.397323,3,1,2,10,3,2015,0,110,Subconscious,3.4,4,6.999424092145257
0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,98568,3.637857,1,1,6,22,10,2011,0,90,Enter Nowhere,6.5,49,6.9990219170425965
500,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119657,0.080105,0,1,4,01,3,2012,0,101,El Rey de Najayo,0.0,0,7.0
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,380733,0.251828,2,1,2,02,2,2016,0,94,Fight to the Finish,5.2,3,6.99978402591689
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,285743,0.674398,2,1,2,29,3,2016,0,0,Alleluia! The Devil's Carnival,6.0,2,6.999920006399488
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,362765,0.072359,1,1,7,19,10,2014,0,90,The Sound and the Shadow,0.0,0,7.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,379532,0.087574,1,1,2,05,1,2016,0,108,Rodeo Girl,5.5,1,6.999940002399904
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,253261,0.069244,0,2,6,08,3,2014,0,82,Born to Fly: Elizabeth Streb vs. Gravity,5.0,1,6.999920003199873
500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297100,0.073079,0,0,4,11,9,2014,0,84,The Little Ponderosa Zoo,2.0,1,6.9998000079996805
0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,15239,6.672008,1,1,2,01,5,1984,0,82,The Toxic Avenger,6.3,113,6.996850236929081
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94072,0.161517,0,0,4,13,6,1991,0,0,Straight Out of Brooklyn,4.3,4,6.999568069108943
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4107,7.330691,4,2,3,16,1,2002,773228,107,Bloody Sunday,7.2,53,7.000423103021594
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325579,0.165257,0,0,4,01,1,2015,0,0,Diamond Ruff,2.4,4,6.999264117741162
450000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15624,4.442355,2,2,3,07,6,2006,973525,84,Conversations with Other Women,6.2,38,6.998785845514818
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,17287,3.905877,2,1,2,26,12,2006,0,103,Poultrygeist: Night of the Chicken Dead,5.9,41,6.998198953715906
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198370,0.136721,0,0,2,15,4,2014,0,0,Mutual Friends,0.0,0,7.0
439000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3062,1.933366,1,1,4,02,2,1933,2281000,89,42nd Street,6.1,37,6.998669968446698
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328307,0.052942,0,0,4,20,11,2014,0,0,Rise of the Entrepreneur: The Search for a Better Way,8.0,1,7.000039998400064
225000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15389,1.014966,1,1,5,03,8,1990,0,98,Metropolitan,7.0,38,7.0
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,464,4.321249,3,1,5,03,9,2004,0,132,As It Is in Heaven,6.9,42,6.999832281766632
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,308467,0.160234,0,0,5,01,3,2013,0,90,Roadside,4.2,5,6.999440111977605
400000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8193,23.603514,6,1,5,11,6,2004,46118097,95,Napoleon Dynamite,6.7,554,6.993496125851139
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,188166,25.349758,4,1,5,25,4,2014,258384,90,Blue Ruin,6.9,462,6.998185531380096
15000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,23827,47.456823,2,1,5,14,9,2007,193355800,86,Paranormal Activity,5.9,1316,6.944991640066879
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1282,3.291609,2,1,4,18,1,2001,0,91,Dogtown and Z-Boys,7.2,52,7.000415136516046
400000,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,762,64.782984,4,1,4,13,3,1975,5028948,91,Monty Python and the Holy Grail,7.8,1708,7.0511607009135835
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64499,0.034135,0,1,1,05,6,2006,0,90,Quinceañera,7.0,7,7.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281189,0.033883,0,0,3,05,11,2003,0,0,Gory Gory Hallelujah,1.0,1,6.999760009599616
218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1435,1.063439,0,1,7,19,10,2003,1162014,91,Tarnation,7.5,22,7.000439613140436
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47546,0.084344,0,0,2,06,7,2010,0,92,I Want Your Money,3.8,5,6.9993601279744055
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,189711,0.133619,2,1,6,08,3,2014,0,0,Love in the Time of Monsters,5.0,2,6.999840012798976
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19204,8.022122,1,1,3,22,4,1981,0,87,The Beyond,6.6,117,6.998136720149699
35000000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9029,38.100488,6,1,3,07,5,2008,170000000,99,What Happens in Vegas,5.8,923,6.957273463719478
500000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18045,1.428483,3,1,5,11,3,2005,0,80,The Dark Hours,5.5,22,6.998681160578691
860000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11240,3.703005,3,1,6,07,9,1985,2451545,97,My Beautiful Laundrette,6.6,51,6.999185661251048
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,43743,0.003352,0,0,2,01,1,2002,0,84,Fabled,0.0,0,7.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157909,0.231297,2,2,4,23,9,2004,0,97,Show Me,5.6,4,6.999776035834267
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10238,11.347855,2,1,4,21,12,1972,0,91,Cries and Whispers,7.8,115,7.003663149512243
385907,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3059,3.232447,2,1,1,04,9,1916,8394751,197,Intolerance,7.4,60,7.00095770151636
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15800,2.77754,0,1,6,18,10,1997,0,86,Trekkies,6.3,22,6.999384541603389
379000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,65203,0.968865,1,1,5,08,2,1929,4358000,100,The Broadway Melody,5.0,19,6.998481154322715
350000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,764,35.037625,1,1,4,15,10,1981,29400000,85,The Evil Dead,7.3,894,7.010357611801963
6000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,103620,19.331884,4,2,3,26,12,2012,31081,89,Maniac,6.0,316,6.987517775319955
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,319069,0.59458,1,2,6,24,1,2015,0,84,Censored Voices,5.1,8,6.99939219449776
300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14278,1.085909,1,1,5,22,7,2005,1750211,88,Murderball,6.9,23,6.999908084562202
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25678,5.061107,2,1,5,01,5,1987,0,90,American Ninja 2: The Confrontation,4.9,49,6.995892051578905
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79161,0.049921,1,0,3,18,10,2006,0,90,51 Birch Street,6.8,6,6.999952011517236
350000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,371690,0.249561,1,1,2,20,10,2015,0,98,Rotor DR1,4.7,3,6.999724033116027
350000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,59.259204,2,1,1,25,3,1957,1000000,96,12 Angry Men,8.2,2078,7.092089519166851
0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,52032,1.170257,1,1,4,01,1,2009,246574,83,My Dog Tulip,7.6,9,7.000215922267983
325000,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3078,11.871424,1,1,4,22,2,1934,4500000,105,It Happened One Night,7.7,275,7.0076162215628095
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38810,28.858238,3,1,1,01,6,2009,110197,94,Dogtooth,6.9,332,6.9986894047055115
300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,21525,1.314576,2,1,4,23,1,2003,7808524,112,Tupac: Resurrection,8.0,26,7.001038919523696
312000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55123,1.505703,1,1,7,28,11,1999,1281176,102,Tumbleweeds,6.2,11,6.999648154811883
8,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,11980,11.818333,1,1,5,01,9,1995,16,98,The Prophecy,6.4,138,6.996706181876044
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11956,1.410387,3,1,3,03,4,1996,0,91,When the Cat's Away,6.1,16,6.999424368404221
300000,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1550,4.270596,2,1,7,19,1,2003,0,81,Pieces of April,6.4,64,6.998467922119374
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162396,0.627763,0,0,4,11,6,1998,0,0,The Big Swap,0.0,0,7.0
300000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26518,1.673208,3,1,7,01,1,2006,0,73,Old Joy,6.3,36,6.998993449432817
200000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8942,0.713906,5,1,4,22,5,2008,0,80,Wendy and Lucy,6.4,64,6.998467922119374
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68412,0.17817,1,1,5,01,1,2010,0,88,3 Backyards,4.8,4,6.99964805631099
300000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2786,7.791898,1,2,7,29,8,1965,0,110,Pierrot le Fou,7.6,127,7.003032594420345
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87943,0.025211,1,2,6,03,9,2005,0,104,Sisters in Law,7.3,2,7.000023998080153
300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73981,0.055868,4,3,4,20,9,2001,2074000,101,Ayurveda: Art of Being,5.5,3,6.999820021597409
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91721,0.008453,2,1,3,01,1,1964,0,95,Nothing But a Man,7.0,2,7.0
300000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118452,0.374291,2,1,5,07,8,1998,40542,94,"First Love, Last Rites",3.0,1,6.999840006399745
0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47534,0.045429,0,0,5,06,5,2005,0,0,Fighting Tommy Riley,5.3,4,6.999728043513038
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40914,1.088501,1,0,5,10,4,2009,0,90,Royal Kill,2.8,6,6.998992241861953
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365052,0.062979,1,0,5,23,10,2015,0,110,The Looking Glass,7.0,1,7.0
300000,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13282,6.473667,1,1,7,27,4,1975,8000000,80,Death Race 2000,5.9,124,6.994570928196146
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,250184,1.905197,0,1,6,29,3,2014,0,90,Locker 13,6.8,3,6.999976002879655
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,426067,0.001389,0,0,1,01,1,1990,0,94,Midnight Cabaret,0.0,0,7.0
300000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,324352,0.006323,1,1,4,20,5,2010,0,98,Anderson's Cross,0.0,0,7.0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,318040,0.583446,2,2,6,07,2,2015,0,99,Bizarre,6.2,11,6.999648154811883
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27420,1.452199,0,1,5,01,5,1981,0,96,Graduation Day,5.0,22,6.998241547438255
300000,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,80468,2.733725,0,1,4,14,4,2011,0,97,Some Guy Who Kills People,5.7,45,6.997664204432023
0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84188,8.942203,3,1,4,23,8,2012,319285,90,Compliance,6.3,221,6.993866222592284
250000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2255,20.601483,2,1,5,04,4,1997,12021272,113,Chasing Amy,6.7,433,6.994892462548657
250000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,50035,1.45917,0,1,5,31,8,2001,4186931,91,Lovely & Amazing,6.3,23,6.9993565919354195
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300327,0.005883,0,0,3,01,9,2010,0,0,Death Calls,0.0,0,7.0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14290,3.877036,0,1,6,12,1,2002,0,101,Better Luck Tomorrow,6.5,27,6.999460582570823
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,29371,1.70819,0,1,5,16,6,1995,0,94,The Incredibly True Adventure of Two Girls In Love,5.7,13,6.999324351337305
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44490,0.812855,0,1,5,21,1,2000,0,96,Chuck & Buck,5.7,16,6.99916853213943
250000,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,32222,0.126304,0,2,1,01,1,2001,0,100,American Desi,5.0,4,6.99968005119181
300000,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378237,0.018087,1,1,1,01,12,2014,0,90,Amidst the Devil's Wings,0.0,0,7.0
250000,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,431,44.656151,7,1,2,09,9,1997,501818,90,Cube,6.9,1069,6.995899344048487
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,76996,0.619348,0,1,4,01,8,1996,0,78,Love and Other Catastrophes,5.8,9,6.999568155464033
250,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,51942,0.293649,1,1,5,28,8,1998,203,72,I Married a Strange Person!,7.5,12,7.00023988485527
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1424,5.742359,1,1,4,22,7,2004,0,73,November,4.9,11,6.999076406381192
250000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60420,21.825564,5,1,5,28,10,2011,3542353,90,Like Crazy,6.4,381,6.990993262676805
